gap_id,previous_timestamp_utc,next_timestamp_utc,missing_start_utc,missing_end_utc,delta_minutes,missing_m1_bars,weekday_before,weekday_after,utc_time_before,utc_time_after,year,month,partition,current_category,proposed_category,classification_reason,classification_evidence,confidence,requires_manual_review
gapf_1061234_20231229_2357,2023-12-29 23:57:00,2024-01-02 01:00:00,2023-12-29 23:58:00,2024-01-02 00:59:00,4383.0,4382,Friday,Tuesday,23:57,01:00,2023,12,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Tuesday 01:00 reopen, delta=4383min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1062613_20240102_2358,2024-01-02 23:58:00,2024-01-03 01:00:00,2024-01-02 23:59:00,2024-01-03 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-02 23:58:00 -> 2024-01-03 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1063992_20240103_2358,2024-01-03 23:58:00,2024-01-04 01:00:00,2024-01-03 23:59:00,2024-01-04 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-03 23:58:00 -> 2024-01-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1065371_20240104_2358,2024-01-04 23:58:00,2024-01-05 01:00:00,2024-01-04 23:59:00,2024-01-05 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-04 23:58:00 -> 2024-01-05 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1066749_20240105_2357,2024-01-05 23:57:00,2024-01-08 01:00:00,2024-01-05 23:58:00,2024-01-08 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,1,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1068128_20240108_2358,2024-01-08 23:58:00,2024-01-09 01:00:00,2024-01-08 23:59:00,2024-01-09 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-08 23:58:00 -> 2024-01-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1069507_20240109_2358,2024-01-09 23:58:00,2024-01-10 01:00:00,2024-01-09 23:59:00,2024-01-10 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-09 23:58:00 -> 2024-01-10 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1070886_20240110_2358,2024-01-10 23:58:00,2024-01-11 01:00:00,2024-01-10 23:59:00,2024-01-11 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-10 23:58:00 -> 2024-01-11 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1072265_20240111_2358,2024-01-11 23:58:00,2024-01-12 01:00:00,2024-01-11 23:59:00,2024-01-12 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-11 23:58:00 -> 2024-01-12 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1073643_20240112_2357,2024-01-12 23:57:00,2024-01-15 01:00:00,2024-01-12 23:58:00,2024-01-15 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,1,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1074821_20240115_2037,2024-01-15 20:37:00,2024-01-15 20:39:00,2024-01-15 20:38:00,2024-01-15 20:38:00,2.0,1,Monday,Monday,20:37,20:39,2024,1,DEVELOPMENT,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2024-01-15 20:37:00 -> 2024-01-15 20:39:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_1074868_20240115_2125,2024-01-15 21:25:00,2024-01-16 01:00:00,2024-01-15 21:26:00,2024-01-16 00:59:00,215.0,214,Monday,Tuesday,21:25,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_HOLIDAY_OR_CLOSURE,US federal market holiday early close (MLK_DAY).,"2024-01-15 21:25:00 matches computed US federal holiday date (MLK_DAY); early close at 21:25 UTC, reopen 01:00 UTC next day; recurring pattern observed across multiple dataset years.",MEDIUM,False
gapf_1076247_20240116_2358,2024-01-16 23:58:00,2024-01-17 01:00:00,2024-01-16 23:59:00,2024-01-17 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-16 23:58:00 -> 2024-01-17 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1077626_20240117_2358,2024-01-17 23:58:00,2024-01-18 01:00:00,2024-01-17 23:59:00,2024-01-18 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-17 23:58:00 -> 2024-01-18 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1079005_20240118_2358,2024-01-18 23:58:00,2024-01-19 01:00:00,2024-01-18 23:59:00,2024-01-19 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-18 23:58:00 -> 2024-01-19 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1080383_20240119_2357,2024-01-19 23:57:00,2024-01-22 01:00:00,2024-01-19 23:58:00,2024-01-22 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,1,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1081762_20240122_2358,2024-01-22 23:58:00,2024-01-23 01:00:00,2024-01-22 23:59:00,2024-01-23 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-22 23:58:00 -> 2024-01-23 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1083141_20240123_2358,2024-01-23 23:58:00,2024-01-24 01:00:00,2024-01-23 23:59:00,2024-01-24 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-23 23:58:00 -> 2024-01-24 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1084520_20240124_2358,2024-01-24 23:58:00,2024-01-25 01:00:00,2024-01-24 23:59:00,2024-01-25 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-24 23:58:00 -> 2024-01-25 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1085899_20240125_2358,2024-01-25 23:58:00,2024-01-26 01:00:00,2024-01-25 23:59:00,2024-01-26 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-25 23:58:00 -> 2024-01-26 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1087277_20240126_2357,2024-01-26 23:57:00,2024-01-29 01:00:00,2024-01-26 23:58:00,2024-01-29 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,1,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1088656_20240129_2358,2024-01-29 23:58:00,2024-01-30 01:00:00,2024-01-29 23:59:00,2024-01-30 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-29 23:58:00 -> 2024-01-30 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1090035_20240130_2358,2024-01-30 23:58:00,2024-01-31 01:00:00,2024-01-30 23:59:00,2024-01-31 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-30 23:58:00 -> 2024-01-31 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1091414_20240131_2358,2024-01-31 23:58:00,2024-02-01 01:00:00,2024-01-31 23:59:00,2024-02-01 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,1,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-01-31 23:58:00 -> 2024-02-01 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1092793_20240201_2358,2024-02-01 23:58:00,2024-02-02 01:00:00,2024-02-01 23:59:00,2024-02-02 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-01 23:58:00 -> 2024-02-02 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1094171_20240202_2357,2024-02-02 23:57:00,2024-02-05 01:00:00,2024-02-02 23:58:00,2024-02-05 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,2,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1095550_20240205_2358,2024-02-05 23:58:00,2024-02-06 01:00:00,2024-02-05 23:59:00,2024-02-06 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-05 23:58:00 -> 2024-02-06 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1096929_20240206_2358,2024-02-06 23:58:00,2024-02-07 01:00:00,2024-02-06 23:59:00,2024-02-07 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-06 23:58:00 -> 2024-02-07 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1098308_20240207_2358,2024-02-07 23:58:00,2024-02-08 01:00:00,2024-02-07 23:59:00,2024-02-08 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-07 23:58:00 -> 2024-02-08 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1099687_20240208_2358,2024-02-08 23:58:00,2024-02-09 01:00:00,2024-02-08 23:59:00,2024-02-09 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-08 23:58:00 -> 2024-02-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1101065_20240209_2357,2024-02-09 23:57:00,2024-02-12 01:00:00,2024-02-09 23:58:00,2024-02-12 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,2,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1102444_20240212_2358,2024-02-12 23:58:00,2024-02-13 01:00:00,2024-02-12 23:59:00,2024-02-13 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-12 23:58:00 -> 2024-02-13 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1103823_20240213_2358,2024-02-13 23:58:00,2024-02-14 01:00:00,2024-02-13 23:59:00,2024-02-14 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-13 23:58:00 -> 2024-02-14 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1105202_20240214_2358,2024-02-14 23:58:00,2024-02-15 01:00:00,2024-02-14 23:59:00,2024-02-15 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-14 23:58:00 -> 2024-02-15 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1106581_20240215_2358,2024-02-15 23:58:00,2024-02-16 01:00:00,2024-02-15 23:59:00,2024-02-16 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2024,2,DEVELOPMENT,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2024-02-15 23:58:00 -> 2024-02-16 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_1107959_20240216_2357,2024-02-16 23:57:00,2024-02-19 01:00:00,2024-02-16 23:58:00,2024-02-19 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2024,2,DEVELOPMENT,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1107965_20240219_0105,2024-02-19 01:05:00,2024-02-19 01:07:00,2024-02-19 01:06:00,2024-02-19 01:06:00,2.0,1,Monday,Monday,01:05,01:07,2024,2,DEVELOPMENT,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2024-02-19 01:05:00 -> 2024-02-19 01:07:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
